1539612737.633120	3.445453	0.940122	1.254256	0.012241	-0.021556	1.021068
1539612737.666478	3.137891	0.975455	1.464680	0.010676	-0.024269	1.015282
1539612737.700292	2.554813	2.117007	1.565457	0.004880	-0.027570	1.011399
1539612737.733040	3.023533	2.756186	1.439313	0.001188	-0.024117	1.007513
1539612737.766462	3.847374	3.069140	1.971582	0.002942	-0.023557	1.003861
1539612737.800126	4.304318	3.142295	2.412017	0.002799	-0.024200	1.000192
1539612737.833072	5.554548	3.484992	2.913924	0.005441	-0.024040	0.996273
1539612737.866481	5.084467	3.902072	3.270937	0.002279	-0.020594	0.992646
1539612737.900057	4.134367	2.779568	3.275614	0.000167	-0.016389	0.989144
1539612737.933104	5.754232	3.506601	3.363106	0.006934	-0.021704	0.980876
1539612737.966444	6.049664	2.883648	3.311376	0.007996	-0.017920	0.974254
1539612737.999999	5.263546	2.577062	3.129790	0.011715	-0.015697	0.969764
1539612738.033035	1.967357	0.722242	2.493824	0.011242	-0.021496	0.960936
1539612738.066452	2.422312	-1.763886	1.585134	0.017547	-0.016859	0.954520
1539612738.100195	-1.021062	-2.132761	0.457261	0.016472	-0.018210	0.949341
1539612738.133050	4.668733	7.004510	1.281433	0.034437	-0.014210	0.941277
1539612738.166392	1.705635	4.982985	1.762618	0.034197	-0.005131	0.933271
1539612738.199885	2.159411	3.297135	2.277597	0.041520	-0.008766	0.926510
1539612738.233081	-0.100105	1.457235	2.921821	0.043588	-0.007322	0.917328
1539612738.266349	-0.908199	0.493431	3.447059	0.049680	-0.005295	0.910354
1539612738.299793	-2.103523	-1.384146	1.769328	0.054961	-0.010745	0.904114
1539612738.333035	-4.439201	-3.159740	0.140783	0.057048	-0.006446	0.898184
1539612738.366289	-5.736238	-4.663663	-1.451377	0.059759	-0.001242	0.893769
1539612738.399729	-7.988025	-6.230902	-2.989004	0.061002	-0.001589	0.887626
1539612738.433045	-9.822872	-7.531911	-4.594073	0.062035	-0.001037	0.884784
1539612738.466309	-7.876114	-3.432690	-5.003781	0.068016	-0.006235	0.882524
1539612738.500244	-3.545722	-2.758283	-4.923490	0.079733	-0.007692	0.874451
1539612738.532974	-3.781602	0.271174	-3.936523	0.082393	-0.006386	0.870003
1539612738.566304	-4.115341	-0.005600	-2.691462	0.082829	-0.008627	0.866654
1539612738.599790	-3.837421	-0.395667	-1.264213	0.084726	-0.007787	0.862549
1539612738.632995	-4.191801	-0.515126	-0.680701	0.085653	-0.003791	0.859817
1539612738.666294	-4.376885	-0.414259	-0.211896	0.085454	-0.000440	0.857179
1539612738.699773	-5.221134	-0.234537	-0.313038	0.083029	-0.004908	0.853185
1539612738.732997	-5.514049	-0.126434	-0.337205	0.083443	-0.002722	0.849301
1539612738.766253	-2.566616	-0.321292	-0.322330	0.089271	-0.007298	0.846005
1539612738.799818	-6.714051	-4.608329	-1.140970	0.076645	-0.007383	0.846838
1539612738.832912	-8.289283	-5.024617	-2.063042	0.071268	-0.008130	0.841832
1539612738.866360	-8.184068	-4.740027	-2.964140	0.069340	-0.007737	0.838127
1539612738.900015	-7.624225	-3.946752	-3.728203	0.070368	-0.008703	0.831623
1539612738.932981	-7.547289	-3.256633	-4.315271	0.065927	-0.010226	0.826328
1539612738.966316	-7.470797	-1.931380	-3.779882	0.061451	-0.009152	0.821374
1539612738.999982	-2.554061	0.231489	-2.728661	0.066891	-0.010993	0.811681
1539612739.032952	-2.005338	1.044080	-1.571839	0.061899	-0.010790	0.804705
1539612739.066392	-3.645164	-2.732090	-1.328907	0.054780	-0.005404	0.797285
1539612739.100039	-2.621515	-1.253813	-0.928343	0.050783	-0.007324	0.790687
1539612739.132893	-1.376547	-0.043007	-0.550668	0.048318	-0.004214	0.783597
1539612739.166167	0.443134	1.317311	-0.333504	0.044594	-0.004201	0.777996
1539612739.199736	1.981585	2.686198	-0.005080	0.042062	-0.008537	0.769409
1539612739.232883	-0.617379	-0.481397	0.445058	0.031051	-0.012485	0.765876
1539612739.266180	0.544576	0.926204	0.881062	0.029335	-0.010341	0.760725
1539612739.299826	1.645826	1.504835	1.190630	0.028075	-0.012641	0.755643
1539612739.332867	1.885128	2.920003	1.511169	0.023405	-0.012317	0.752544
1539612739.366220	1.937861	3.438153	1.661559	0.019522	-0.015735	0.748418
1539612739.399705	1.124253	3.558765	2.469592	0.015291	-0.014752	0.744785
1539612739.432871	2.635859	4.906399	3.265631	0.016201	-0.012060	0.740165
1539612739.466564	2.179302	5.157791	3.996222	0.013438	-0.013297	0.737137
1539612739.499770	6.356170	6.607228	4.733667	0.018578	-0.017773	0.731455
1539612739.532910	6.508392	6.498222	5.345681	0.018924	-0.016348	0.728659
1539612739.566247	6.973161	6.195281	5.872984	0.020273	-0.016717	0.725919
1539612739.599684	7.654470	5.804361	6.052577	0.025418	-0.018894	0.724086
1539612739.632814	6.474761	4.594587	5.939936	0.026058	-0.017076	0.720981
1539612739.666240	6.279187	4.270108	5.472512	0.028656	-0.017197	0.718434
1539612739.699629	1.567594	2.167896	4.606446	0.023967	-0.019630	0.711516
1539612739.732830	0.927980	1.569294	3.681249	0.025362	-0.018525	0.708487
1539612739.766087	0.091643	0.823373	2.685051	0.028198	-0.017734	0.704788
1539612739.799667	-0.189857	-0.192617	1.727611	0.032676	-0.014049	0.700494
1539612739.832770	-1.654613	-0.553127	0.762964	0.031488	-0.019278	0.701171
1539612739.866106	1.157496	2.898638	0.909112	0.039945	-0.020133	0.702027
1539612739.899910	0.238869	2.214644	1.038182	0.040208	-0.022368	0.700244
1539612739.932692	-0.051331	1.574522	1.188412	0.039627	-0.024226	0.698303
1539612739.966157	-1.074739	1.049321	1.436800	0.039123	-0.026969	0.697777
1539612739.999565	-1.902115	0.371012	1.621627	0.040138	-0.028582	0.697221
1539612740.032690	-2.908717	-0.456912	0.950517	0.040443	-0.030614	0.696676
1539612740.066004	-3.447680	-1.133169	0.280955	0.042576	-0.030306	0.696562
1539612740.099766	-3.435018	-1.710457	-0.376041	0.045145	-0.032287	0.695995
1539612740.132825	-3.597755	-2.419954	-1.069896	0.048019	-0.033141	0.696018
1539612740.166143	-3.222826	-0.825261	-1.309150	0.058535	-0.032388	0.695244
1539612740.199510	-3.629921	-4.135641	-2.044896	0.059963	-0.029594	0.695689
1539612740.232760	-4.014183	-2.356856	-2.289634	0.063918	-0.027189	0.696309
1539612740.266055	-4.804261	-3.024065	-2.552355	0.067745	-0.027913	0.696865
1539612740.299405	-5.252380	-3.818452	-2.832055	0.070730	-0.027542	0.698733
1539612740.332706	-5.501517	-4.239697	-3.514942	0.073555	-0.026577	0.700517
1539612740.366006	-5.725675	-4.541742	-3.596163	0.076077	-0.022674	0.702426
1539612740.399411	-5.477867	-4.520525	-4.028896	0.076991	-0.022845	0.704285
1539612740.432756	-5.573386	-4.528950	-4.329873	0.078997	-0.018075	0.703681
1539612740.466045	-5.603821	-4.455193	-4.457222	0.078407	-0.017503	0.706488
1539612740.499436	-6.813976	-3.894285	-4.388139	0.074553	-0.013230	0.708335
1539612740.532680	-10.889005	-4.879073	-4.455605	0.067163	-0.011581	0.717990
1539612740.566062	-9.008743	-4.281224	-4.407745	0.067853	-0.014722	0.721078
1539612740.599432	-7.219507	-3.591843	-4.220324	0.069693	-0.012383	0.724963
1539612740.632669	-6.414830	-2.659252	-3.861135	0.066992	-0.013291	0.730321
1539612740.665972	-6.483927	-6.230050	-4.328288	0.060666	-0.006927	0.733366
1539612740.699347	-3.631687	-4.003457	-4.153165	0.061395	-0.007754	0.739960
1539612740.732656	-2.226656	-2.439702	-3.784861	0.058469	-0.008207	0.747420
1539612740.766047	-0.427491	-0.880351	-3.242562	0.055796	-0.008764	0.754969
1539612740.799612	0.166693	0.360221	-2.638667	0.051281	-0.011569	0.762578
1539612740.832692	3.966792	3.280973	-0.736463	0.049939	-0.009960	0.772202
1539612740.866225	5.824966	4.698446	1.003918	0.049195	-0.010772	0.780738
1539612740.899374	6.400056	5.961729	2.684204	0.043835	-0.012310	0.787298
1539612740.932687	5.708489	6.710439	4.202362	0.039432	-0.014531	0.794440
1539612740.966113	3.142045	2.091352	4.548588	0.028646	-0.011773	0.801062
1539612740.999306	4.075860	2.882893	4.468972	0.026977	-0.014829	0.806876
1539612741.032698	6.500978	4.234346	4.376152	0.026299	-0.014179	0.814122
1539612741.066063	5.014747	2.401874	3.664181	0.018163	-0.013529	0.819434
1539612741.099304	4.675058	2.820525	2.886198	0.015086	-0.015008	0.823464
1539612741.132644	7.297202	8.151761	4.098280	0.016694	-0.015737	0.830420
1539612741.166025	6.840994	8.585732	5.238848	0.016787	-0.017563	0.834688
